Vehicle_ID,Margin,Time,X,Y,Z
D2,3.0,60.4,20.0,80.0,10.0
D2,3.0,60.6,20.0,80.0,10.0
D2,3.0,60.8,20.0,80.0,10.0
D2,3.0,61.0,20.0,80.0,10.0
D2,3.0,61.2,20.0,80.0,10.0
D2,3.0,61.4,20.0,80.0,10.0
D2,3.0,61.6,20.0,80.0,10.0
D2,3.0,61.8,20.0,80.0,10.0
D2,3.0,62.0,20.0,80.0,10.0
D2,3.0,62.2,20.0,80.0,10.0
D2,3.0,62.4,20.0,80.0,10.0
D2,3.0,62.6,20.0,80.0,10.0
D2,3.0,62.8,20.0,80.0,10.0
D2,3.0,63.0,20.0,80.0,10.0
D2,3.0,63.2,20.0,80.0,10.0
D2,3.0,63.4,20.0,80.0,10.0
D2,3.0,63.6,20.0,80.0,10.0
D2,3.0,63.8,20.0,80.0,10.0
D2,3.0,64.0,20.0,80.0,10.0
D2,3.0,64.2,20.0,80.0,10.0
D2,3.0,64.4,20.0,80.0,10.0
D2,3.0,64.6,20.0,80.0,10.0
D2,3.0,64.8,20.0,80.0,10.0
D2,3.0,65.0,20.0,80.0,10.0
D2,3.0,65.2,20.0,80.0,10.0
D2,3.0,65.4,20.0,80.0,10.0
D2,3.0,65.6,20.0,80.0,10.0
D2,3.0,65.8,20.0,80.0,10.0
D2,3.0,66.0,20.0,80.0,10.0
D2,3.0,66.2,20.0,80.0,10.0
D2,3.0,66.4,20.0,80.0,10.0
D2,3.0,66.6,20.0,80.0,10.0
D2,3.0,66.8,20.0,80.0,10.0
D2,3.0,67.0,20.0,80.0,10.0
D2,3.0,67.2,20.0,80.0,10.0
D2,3.0,67.4,20.0,80.0,10.0
D2,3.0,67.6,20.0,80.0,10.0
D2,3.0,67.8,20.0,80.0,10.0
D2,3.0,68.0,20.0,80.0,10.0
D2,3.0,68.2,20.0,80.0,10.0
D2,3.0,68.4,20.0,80.0,10.0
D2,3.0,68.6,20.0,80.0,10.0
D2,3.0,68.8,20.0,80.0,10.0
D2,3.0,69.0,20.0,80.0,10.0
D2,3.0,69.2,20.0,80.0,10.0
D2,3.0,69.4,20.0,80.0,10.0
D2,3.0,69.6,20.0,80.0,10.0
D2,3.0,69.8,20.0,80.0,10.0
D2,3.0,70.0,20.0,80.0,10.0
D2,3.0,70.2,20.0,80.0,10.0
D2,3.0,70.4,20.0,80.0,10.0
D2,3.0,70.6,20.0,80.0,10.0
D2,3.0,70.8,20.0,80.0,10.0
D2,3.0,71.0,20.0,80.0,10.0
D2,3.0,71.2,20.0,80.0,10.0
D2,3.0,71.4,20.0,80.0,10.0
D2,3.0,71.6,20.0,80.0,10.0
D2,3.0,71.8,20.0,80.0,10.0
D2,3.0,72.0,20.0,80.0,10.0
D2,3.0,72.2,20.0,80.0,10.0
D2,3.0,72.4,20.0,80.0,10.0
D2,3.0,72.6,20.0,80.0,10.0
D2,3.0,72.8,20.0,80.0,10.0
D2,3.0,73.0,20.0,80.0,10.0
D2,3.0,73.2,20.0,80.0,10.0
D2,3.0,73.4,20.0,80.0,10.0
D2,3.0,73.6,20.0,80.0,10.0
D2,3.0,73.8,20.0,80.0,10.0
D2,3.0,74.0,20.0,80.0,10.0
D2,3.0,74.2,20.0,80.0,10.0
D2,3.0,74.4,20.0,80.0,10.0
D2,3.0,74.6,20.0,80.0,10.0
D2,3.0,74.8,20.0,80.0,10.0
D2,3.0,75.0,20.0,80.0,10.0
D2,3.0,75.2,20.0,80.0,10.0
D2,3.0,75.4,20.0,80.0,10.0
D2,3.0,75.6,20.0,80.0,10.0
D2,3.0,75.8,20.0,80.0,10.0
D2,3.0,76.0,20.0,80.0,10.0
D2,3.0,76.2,20.0,80.0,10.0
D2,3.0,76.4,20.0,80.0,10.0
D2,3.0,76.6,20.0,80.0,10.0
D2,3.0,76.8,20.0,80.0,10.0
D2,3.0,77.0,20.0,80.0,10.0
D2,3.0,77.2,20.0,80.0,10.0
D2,3.0,77.4,20.0,80.0,10.0
D2,3.0,77.6,20.0,80.0,10.0
D2,3.0,77.8,20.0,80.0,10.0
D2,3.0,78.0,20.0,80.0,10.0
D2,3.0,78.2,20.0,80.0,10.0
D2,3.0,78.4,20.0,80.0,10.0
D2,3.0,78.6,20.0,80.0,10.0
D2,3.0,78.8,20.0,80.0,10.0
D2,3.0,79.0,20.0,80.0,10.0
D2,3.0,79.2,20.0,80.0,10.0
D2,3.0,79.4,20.0,80.0,10.0
D2,3.0,79.6,20.0,80.0,10.0
D2,3.0,79.8,20.0,80.0,10.0
D2,3.0,80.0,20.0,80.0,10.0
D2,3.0,80.2,20.0,80.0,10.0
D2,3.0,80.4,20.0,80.0,10.0
D2,3.0,80.6,20.0,80.0,10.0
D2,3.0,80.8,20.0,80.0,10.0
D2,3.0,81.0,20.0,80.0,10.0
D2,3.0,81.2,20.0,80.0,10.0
D2,3.0,81.4,20.0,80.0,10.0
D2,3.0,81.6,20.0,80.0,10.0
D2,3.0,81.8,20.0,80.0,10.0
D2,3.0,82.0,20.0,80.0,10.0
D2,3.0,82.2,20.0,80.0,10.0
D2,3.0,82.4,20.0,80.0,10.0
D2,3.0,82.6,20.0,80.0,10.0
D2,3.0,82.8,20.0,80.0,10.0
D2,3.0,83.0,20.0,80.0,10.0
D2,3.0,83.2,20.0,80.0,10.0
D2,3.0,83.4,20.0,80.0,10.0
D2,3.0,83.6,20.0,80.0,10.0
D2,3.0,83.8,20.0,80.0,10.0
D2,3.0,84.0,20.0,80.0,10.0
D2,3.0,84.2,20.0,80.0,10.0
D2,3.0,84.4,20.0,80.0,10.0
D2,3.0,84.6,20.0,80.0,10.0
D2,3.0,84.8,20.0,80.0,10.0
D2,3.0,85.0,20.0,80.0,10.0
D2,3.0,85.2,20.0,80.0,10.0
D2,3.0,85.4,20.0,80.0,10.0
D2,3.0,85.6,20.0,80.0,10.0
D2,3.0,85.8,20.0,80.0,10.0
D2,3.0,86.0,20.0,80.0,10.0
D2,3.0,86.2,20.0,80.0,10.0
D2,3.0,86.4,20.0,80.0,10.0
D2,3.0,86.6,20.0,80.0,10.0
D2,3.0,86.8,20.0,80.0,10.0
D2,3.0,87.0,20.0,80.0,10.0
D2,3.0,87.2,20.0,80.0,10.0
D2,3.0,87.4,20.0,80.0,10.0
D2,3.0,87.6,20.0,80.0,10.0
D2,3.0,87.8,20.0,80.0,10.0
D2,3.0,88.0,20.0,80.0,10.0
D2,3.0,88.2,20.0,80.0,10.0
D2,3.0,88.4,20.0,80.0,10.0
D2,3.0,88.6,20.0,80.0,10.0
D2,3.0,88.8,20.0,80.0,10.0
D2,3.0,89.0,20.0,80.0,10.0
D2,3.0,89.2,20.0,80.0,10.0
D2,3.0,89.4,20.0,80.0,10.0
D2,3.0,89.6,20.0,80.0,10.0
D2,3.0,89.8,20.0,80.0,10.0
D2,3.0,90.0,20.0,80.0,10.0
D2,3.0,90.2,20.0,80.0,10.0
D2,3.0,90.4,20.0,80.0,10.0
D2,3.0,90.6,20.0,80.0,10.0
D2,3.0,90.8,20.0,80.0,10.0
D2,3.0,91.0,20.0,80.0,10.0
D2,3.0,91.2,20.0,80.0,10.0
D2,3.0,91.4,20.0,80.0,10.0
D2,3.0,91.6,20.0,80.0,10.0
D2,3.0,91.8,20.0,80.0,10.0
D2,3.0,92.0,20.0,80.0,10.0
D2,3.0,92.2,20.0,80.0,10.0
D2,3.0,92.4,20.0,80.0,10.0
D2,3.0,92.6,20.0,80.0,10.0
D2,3.0,92.8,20.0,80.0,10.0
D2,3.0,93.0,20.0,80.0,10.0
D2,3.0,93.2,20.0,80.0,10.0
D2,3.0,93.4,20.0,80.0,10.0
D2,3.0,93.6,20.0,80.0,10.0
D2,3.0,93.8,20.0,80.0,10.0
D2,3.0,94.0,20.0,80.0,10.0
D2,3.0,94.2,20.0,80.0,10.0
D2,3.0,94.4,20.0,80.0,10.0
D2,3.0,94.6,20.0,80.0,10.0
D2,3.0,94.8,20.0,80.0,10.0
D2,3.0,95.0,20.0,80.0,10.0
D2,3.0,95.2,20.0,80.0,10.0
D2,3.0,95.4,20.0,80.0,10.0
D2,3.0,95.6,20.0,80.0,10.0
D2,3.0,95.8,20.0,80.0,10.0
D2,3.0,96.0,20.0,80.0,10.0
D2,3.0,96.2,20.0,80.0,10.0
D2,3.0,96.4,20.0,80.0,10.0
D2,3.0,96.6,20.0,80.0,10.0
D2,3.0,96.8,20.0,80.0,10.0
D2,3.0,97.0,20.0,80.0,10.0
D2,3.0,97.2,20.0,80.0,10.0
D2,3.0,97.4,20.0,80.0,10.0
D2,3.0,97.6,20.0,80.0,10.0
D2,3.0,97.8,20.0,80.0,10.0
D2,3.0,98.0,20.0,80.0,10.0
D2,3.0,98.2,20.0,80.0,10.0
D2,3.0,98.4,20.0,80.0,10.0
D2,3.0,98.6,20.0,80.0,10.0
D2,3.0,98.8,20.0,80.0,10.0
D2,3.0,99.0,20.0,80.0,10.0
D2,3.0,99.2,20.0,80.0,10.0
D2,3.0,99.4,20.0,80.0,10.0
D2,3.0,99.6,20.0,80.0,10.0
D2,3.0,99.8,20.0,80.0,10.0
D2,3.0,100.0,20.0,80.0,10.0
D2,3.0,100.2,20.0,80.0,10.0
D2,3.0,100.4,20.0,80.0,10.0
D2,3.0,100.6,20.0,80.0,10.0
D2,3.0,100.8,20.0,80.0,10.0
D2,3.0,101.0,20.0,80.0,10.0
D2,3.0,101.2,20.0,80.0,10.0
D2,3.0,101.4,20.0,80.0,10.0
D2,3.0,101.6,20.0,80.0,10.0
D2,3.0,101.8,20.0,80.0,10.0
D2,3.0,102.0,20.0,80.0,10.0
D2,3.0,102.2,20.0,80.0,10.0
D2,3.0,102.4,20.0,80.0,10.0
D2,3.0,102.6,20.0,80.0,10.0
D2,3.0,102.8,20.0,80.0,10.0
D2,3.0,103.0,20.0,80.0,10.0
D2,3.0,103.2,20.0,80.0,10.0
D2,3.0,103.4,20.0,80.0,10.0
D2,3.0,103.6,20.0,80.0,10.0
D2,3.0,103.8,20.0,80.0,10.0
D2,3.0,104.0,20.0,80.0,10.0
D2,3.0,104.2,20.0,80.0,10.0
D2,3.0,104.4,20.0,80.0,10.0
D2,3.0,104.6,20.0,80.0,10.0
D2,3.0,104.8,20.0,80.0,10.0
D2,3.0,105.0,20.0,80.0,10.0
D2,3.0,105.2,20.0,80.0,10.0
D2,3.0,105.4,20.0,80.0,10.0
D2,3.0,105.6,20.0,80.0,10.0
D2,3.0,105.8,20.0,80.0,10.0
D2,3.0,106.0,20.0,80.0,10.0
D2,3.0,106.2,20.0,80.0,10.0
D2,3.0,106.4,20.0,80.0,10.0
D2,3.0,106.6,20.0,80.0,10.0
D2,3.0,106.8,20.0,80.0,10.0
D2,3.0,107.0,20.0,80.0,10.0
D2,3.0,107.2,20.0,80.0,10.0
D2,3.0,107.4,20.0,80.0,10.0
D2,3.0,107.6,20.0,80.0,10.0
D2,3.0,107.8,20.0,80.0,10.0
D2,3.0,108.0,20.0,80.0,10.0
D2,3.0,108.2,20.0,80.0,10.0
D2,3.0,108.4,20.0,80.0,10.0
D2,3.0,108.6,20.0,80.0,10.0
D2,3.0,108.8,20.0,80.0,10.0
D2,3.0,109.0,20.0,80.0,10.0
D2,3.0,109.2,20.0,80.0,10.0
D2,3.0,109.4,20.0,80.0,10.0
D2,3.0,109.6,20.0,80.0,10.0
D2,3.0,109.8,20.0,80.0,10.0
D2,3.0,110.0,20.0,80.0,10.0
D2,3.0,110.2,20.0,80.0,10.0
D2,3.0,110.4,20.0,80.0,10.0
D2,3.0,110.6,20.0,80.0,10.0
D2,3.0,110.8,20.0,80.0,10.0
D2,3.0,111.0,20.0,80.0,10.0
D2,3.0,111.2,20.0,80.0,10.0
D2,3.0,111.4,20.0,80.0,10.0
D2,3.0,111.6,20.0,80.0,10.0
D2,3.0,111.8,20.0,80.0,10.0
D2,3.0,112.0,20.0,80.0,10.0
D2,3.0,112.2,20.0,80.0,10.0
D2,3.0,112.4,20.0,80.0,10.0
D2,3.0,112.6,20.0,80.0,10.0
D2,3.0,112.8,20.0,80.0,10.0
D2,3.0,113.0,20.0,80.0,10.0
D2,3.0,113.2,20.0,80.0,10.0
D2,3.0,113.4,20.0,80.0,10.0
D2,3.0,113.6,20.0,80.0,10.0
D2,3.0,113.8,20.0,80.0,10.0
D2,3.0,114.0,20.0,80.0,10.0
D2,3.0,114.2,20.0,80.0,10.0
D2,3.0,114.4,20.0,80.0,10.0
D2,3.0,114.6,20.0,80.0,10.0
D2,3.0,114.8,20.0,80.0,10.0
D2,3.0,115.0,20.0,80.0,10.0
D2,3.0,115.2,20.0,80.0,10.0
D2,3.0,115.4,20.0,80.0,10.0
D2,3.0,115.6,20.0,80.0,10.0
D2,3.0,115.8,20.0,80.0,10.0
D2,3.0,116.0,20.0,80.0,10.0
D2,3.0,116.2,20.0,80.0,10.0
D2,3.0,116.4,20.0,80.0,10.0
D2,3.0,116.6,20.0,80.0,10.0
D2,3.0,116.8,20.0,80.0,10.0
D2,3.0,117.0,20.0,80.0,10.0
D2,3.0,117.2,20.0,80.0,10.0
D2,3.0,117.4,20.0,80.0,10.0
D2,3.0,117.6,20.0,80.0,10.0
D2,3.0,117.8,20.0,80.0,10.0
D2,3.0,118.0,20.0,80.0,10.0
D2,3.0,118.2,20.0,80.0,10.0
D2,3.0,118.4,20.0,80.0,10.0
D2,3.0,118.6,20.0,80.0,10.0
D2,3.0,118.8,20.0,80.0,10.0
D2,3.0,119.0,20.0,80.0,10.0
D2,3.0,119.2,20.0,80.0,10.0
D2,3.0,119.4,20.0,80.0,10.0
D2,3.0,119.6,20.0,80.0,10.0
D2,3.0,119.8,20.0,80.0,10.0
D2,3.0,120.0,20.0,80.0,10.0
D2,3.0,120.2,20.0,80.0,10.0
D2,3.0,120.4,20.0,80.0,10.0
D2,3.0,120.6,20.0,80.0,10.0
D2,3.0,120.8,20.0,80.0,10.0
D2,3.0,121.0,20.0,80.0,10.0
D2,3.0,121.2,20.0,80.0,10.0
D2,3.0,121.4,20.0,80.0,10.0
D2,3.0,121.6,20.0,80.0,10.0
D2,3.0,121.8,20.0,80.0,10.0
D2,3.0,122.0,20.0,80.0,10.0
D2,3.0,122.2,20.0,80.0,10.0
D2,3.0,122.4,20.0,80.0,10.0
D2,3.0,122.6,20.0,80.0,10.0
D2,3.0,122.8,20.0,80.0,10.0
D2,3.0,123.0,20.0,80.0,10.0
D2,3.0,123.2,20.0,80.0,10.0
D2,3.0,123.4,20.0,80.0,10.0
D2,3.0,123.6,20.0,80.0,10.0
D2,3.0,123.8,20.0,80.0,10.0
D2,3.0,124.0,20.0,80.0,10.0
D2,3.0,124.2,20.0,80.0,10.0
D2,3.0,124.4,20.0,80.0,10.0
D2,3.0,124.6,20.0,80.0,10.0
D2,3.0,124.8,20.0,80.0,10.0
D2,3.0,125.0,20.0,80.0,10.0
D2,3.0,125.2,20.0,80.0,10.0
D2,3.0,125.4,20.0,80.0,10.0
D2,3.0,125.6,20.0,80.0,10.0
D2,3.0,125.8,20.0,80.0,10.0
D2,3.0,126.0,20.0,80.0,10.0
D2,3.0,126.2,20.0,80.0,10.0
D2,3.0,126.4,20.0,80.0,10.0
D2,3.0,126.6,20.0,80.0,10.0
D2,3.0,126.8,20.0,80.0,10.0
D2,3.0,127.0,20.0,80.0,10.0
D2,3.0,127.2,20.0,80.0,10.0
D2,3.0,127.4,20.0,80.0,10.0
D2,3.0,127.6,20.0,80.0,10.0
D2,3.0,127.8,20.0,80.0,10.0
D2,3.0,128.0,20.0,80.0,10.0
D2,3.0,128.2,20.0,80.0,10.0
D2,3.0,128.4,20.0,80.0,10.0
D2,3.0,128.6,20.0,80.0,10.0
D2,3.0,128.8,20.0,80.0,10.0
D2,3.0,129.0,20.0,80.0,10.0
D2,3.0,129.2,20.0,80.0,10.0
D2,3.0,129.4,20.0,80.0,10.0
D2,3.0,129.6,20.0,80.0,10.0
D2,3.0,129.8,20.0,80.0,10.0
D2,3.0,130.0,20.0,80.0,10.0
D2,3.0,130.2,20.0,80.0,10.0
D2,3.0,130.4,20.0,80.0,10.0
D2,3.0,130.6,20.0,80.0,10.0
D2,3.0,130.8,20.0,80.0,10.0
D2,3.0,131.0,20.0,80.0,10.0
D2,3.0,131.2,20.0,80.0,10.0
D2,3.0,131.4,20.0,80.0,10.0
D2,3.0,131.6,20.0,80.0,10.0
D2,3.0,131.8,20.0,80.0,10.0
D2,3.0,132.0,20.0,80.0,10.0
D2,3.0,132.2,20.0,80.0,10.0
D2,3.0,132.4,20.0,80.0,10.0
D2,3.0,132.6,20.0,80.0,10.0
D2,3.0,132.8,20.0,80.0,10.0
D2,3.0,133.0,20.0,80.0,10.0
D2,3.0,133.2,20.0,80.0,10.0
D2,3.0,133.4,20.0,80.0,10.0
D2,3.0,133.6,20.0,80.0,10.0
D2,3.0,133.8,20.0,80.0,10.0
D2,3.0,134.0,20.0,80.0,10.0
D2,3.0,134.2,20.0,80.0,10.0
D2,3.0,134.4,20.0,80.0,10.0
D2,3.0,134.6,20.0,80.0,10.0
D2,3.0,134.8,20.0,80.0,10.0
D2,3.0,135.0,20.0,80.0,10.0
D2,3.0,135.2,20.0,80.0,10.0
D2,3.0,135.4,20.0,80.0,10.0
D2,3.0,135.6,20.0,80.0,10.0
D2,3.0,135.8,20.0,80.0,10.0
D2,3.0,136.0,20.0,80.0,10.0
D2,3.0,136.2,20.0,80.0,10.0
D2,3.0,136.4,20.0,80.0,10.0
D2,3.0,136.6,20.0,80.0,10.0
D2,3.0,136.8,20.0,80.0,10.0
D2,3.0,137.0,20.0,80.0,10.0
D2,3.0,137.2,20.0,80.0,10.0
D2,3.0,137.4,20.0,80.0,10.0
D2,3.0,137.6,20.0,80.0,10.0
D2,3.0,137.8,20.0,80.0,10.0
D2,3.0,138.0,20.0,80.0,10.0
D2,3.0,138.2,20.0,80.0,10.0
D2,3.0,138.4,20.0,80.0,10.0
D2,3.0,138.6,20.0,80.0,10.0
D2,3.0,138.8,20.0,80.0,10.0
D2,3.0,139.0,20.0,80.0,10.0
D2,3.0,139.2,20.0,80.0,10.0
D2,3.0,139.4,20.0,80.0,10.0
D2,3.0,139.6,20.0,80.0,10.0
D2,3.0,139.8,20.0,80.0,10.0
D2,3.0,140.0,20.0,80.0,10.0
D2,3.0,140.2,20.0,80.0,10.0
D2,3.0,140.4,20.0,80.0,10.0
D2,3.0,140.6,20.0,80.0,10.0
D2,3.0,140.8,20.0,80.0,10.0
D2,3.0,141.0,20.0,80.0,10.0
D2,3.0,141.2,20.0,80.0,10.0
D2,3.0,141.4,20.0,80.0,10.0
D2,3.0,141.6,20.0,80.0,10.0
D2,3.0,141.8,20.0,80.0,10.0
D2,3.0,142.0,20.0,80.0,10.0
D2,3.0,142.2,20.0,80.0,10.0
D2,3.0,142.4,20.0,80.0,10.0
D2,3.0,142.6,20.0,80.0,10.0
D2,3.0,142.8,20.0,80.0,10.0
D2,3.0,143.0,20.0,80.0,10.0
D2,3.0,143.2,20.0,80.0,10.0
D2,3.0,143.4,20.0,80.0,10.0
D2,3.0,143.6,20.0,80.0,10.0
D2,3.0,143.8,20.0,80.0,10.0
D2,3.0,144.0,20.0,80.0,10.0
D2,3.0,144.2,20.0,80.0,10.0
D2,3.0,144.4,20.0,80.0,10.0
D2,3.0,144.6,20.0,80.0,10.0
D2,3.0,144.8,20.0,80.0,10.0
D2,3.0,145.0,20.0,80.0,10.0
D2,3.0,145.2,20.0,80.0,10.0
D2,3.0,145.4,20.0,80.0,10.0
D2,3.0,145.6,20.0,80.0,10.0
D2,3.0,145.8,20.0,80.0,10.0
D2,3.0,146.0,20.0,80.0,10.0
D2,3.0,146.2,20.0,80.0,10.0
D2,3.0,146.4,20.0,80.0,10.0
D2,3.0,146.6,20.0,80.0,10.0
D2,3.0,146.8,20.0,80.0,10.0
D2,3.0,147.0,20.0,80.0,10.0
D2,3.0,147.2,20.0,80.0,10.0
D2,3.0,147.4,20.0,80.0,10.0
D2,3.0,147.6,20.0,80.0,10.0
D2,3.0,147.8,20.0,80.0,10.0
D2,3.0,148.0,20.0,80.0,10.0
D2,3.0,148.2,20.0,80.0,10.0
D2,3.0,148.4,20.0,80.0,10.0
D2,3.0,148.6,20.0,80.0,10.0
D2,3.0,148.8,20.0,80.0,10.0
D2,3.0,149.0,20.0,80.0,10.0
D2,3.0,149.2,20.0,80.0,10.0
D2,3.0,149.4,20.0,80.0,10.0
D2,3.0,149.6,20.0,80.0,10.0
D2,3.0,149.8,20.0,80.0,10.0
D2,3.0,150.0,20.0,80.0,10.0
D2,3.0,150.2,20.0,80.0,10.0
D2,3.0,150.4,20.0,80.0,10.0
D2,3.0,150.6,20.0,80.0,10.0
D2,3.0,150.8,20.0,80.0,10.0
D2,3.0,151.0,20.0,80.0,10.0
D2,3.0,151.2,20.0,80.0,10.0
D2,3.0,151.4,20.0,80.0,10.0
D2,3.0,151.6,20.0,80.0,10.0
D2,3.0,151.8,20.0,80.0,10.0
D2,3.0,152.0,20.0,80.0,10.0
D2,3.0,152.2,20.0,80.0,10.0
D2,3.0,152.4,20.0,80.0,10.0
D2,3.0,152.6,20.0,80.0,10.0
D2,3.0,152.8,20.0,80.0,10.0
D2,3.0,153.0,20.0,80.0,10.0
D2,3.0,153.2,20.0,80.0,10.0
D2,3.0,153.4,20.0,80.0,10.0
D2,3.0,153.6,20.0,80.0,10.0
D2,3.0,153.8,20.0,80.0,10.0
D2,3.0,154.0,20.0,80.0,10.0
D2,3.0,154.2,20.0,80.0,10.0
D2,3.0,154.4,20.0,80.0,10.0
D2,3.0,154.6,20.0,80.0,10.0
D2,3.0,154.8,20.0,80.0,10.0
D2,3.0,155.0,20.0,80.0,10.0
D2,3.0,155.2,20.0,80.0,10.0
D2,3.0,155.4,20.0,80.0,10.0
D2,3.0,155.6,20.0,80.0,10.0
D2,3.0,155.8,20.0,80.0,10.0
D2,3.0,156.0,20.0,80.0,10.0
D2,3.0,156.2,20.0,80.0,10.0
D2,3.0,156.4,20.0,80.0,10.0
D2,3.0,156.6,20.0,80.0,10.0
D2,3.0,156.8,20.0,80.0,10.0
D2,3.0,157.0,20.0,80.0,10.0
D2,3.0,157.2,20.0,80.0,10.0
D2,3.0,157.4,20.0,80.0,10.0
D2,3.0,157.6,20.0,80.0,10.0
D2,3.0,157.8,20.0,80.0,10.0
D2,3.0,158.0,20.0,80.0,10.0
D2,3.0,158.2,20.0,80.0,10.0
D2,3.0,158.4,20.0,80.0,10.0
D2,3.0,158.6,20.0,80.0,10.0
D2,3.0,158.8,20.0,80.0,10.0
D2,3.0,159.0,20.0,80.0,10.0
D2,3.0,159.2,20.0,80.0,10.0
D2,3.0,159.4,20.0,80.0,10.0
D2,3.0,159.6,20.0,80.0,10.0
D2,3.0,159.8,20.0,80.0,10.0
D2,3.0,160.0,20.0,80.0,10.0
D2,3.0,160.2,20.0,80.0,10.0
D2,3.0,160.4,20.0,80.0,10.0
D2,3.0,160.6,20.0,80.0,10.0
D2,3.0,160.8,20.0,80.0,10.0
D2,3.0,161.0,20.0,80.0,10.0
D2,3.0,161.2,20.0,80.0,10.0
D2,3.0,161.4,20.0,80.0,10.0
D2,3.0,161.6,20.0,80.0,10.0
D2,3.0,161.8,20.0,80.0,10.0
D2,3.0,162.0,20.0,80.0,10.0
D2,3.0,162.2,20.0,80.0,10.0
D2,3.0,162.4,20.0,80.0,10.0
D2,3.0,162.6,20.0,80.0,10.0
D2,3.0,162.8,20.0,80.0,10.0
D2,3.0,163.0,20.0,80.0,10.0
D2,3.0,163.2,20.0,80.0,10.0
D2,3.0,163.4,20.0,80.0,10.0
D2,3.0,163.6,20.0,80.0,10.0
D2,3.0,163.8,20.0,80.0,10.0
D2,3.0,164.0,20.0,80.0,10.0
D2,3.0,164.2,20.0,80.0,10.0
D2,3.0,164.4,20.0,80.0,10.0
D2,3.0,164.6,20.0,80.0,10.0
D2,3.0,164.8,20.0,80.0,10.0
D2,3.0,165.0,20.0,80.0,10.0
D2,3.0,165.2,20.0,80.0,10.0
D2,3.0,165.4,20.0,80.0,10.0
D2,3.0,165.6,20.0,80.0,10.0
D2,3.0,165.8,20.0,80.0,10.0
D2,3.0,166.0,20.0,80.0,10.0
D2,3.0,166.2,20.0,80.0,10.0
D2,3.0,166.4,20.0,80.0,10.0
D2,3.0,166.6,20.0,80.0,10.0
D2,3.0,166.8,20.0,80.0,10.0
D2,3.0,167.0,20.0,80.0,10.0
D2,3.0,167.2,20.0,80.0,10.0
D2,3.0,167.4,20.0,80.0,10.0
D2,3.0,167.6,20.0,80.0,10.0
D2,3.0,167.8,20.0,80.0,10.0
D2,3.0,168.0,20.0,80.0,10.0
D2,3.0,168.2,20.0,80.0,10.0
D2,3.0,168.4,20.0,80.0,10.0
D2,3.0,168.6,20.0,80.0,10.0
D2,3.0,168.8,20.0,80.0,10.0
D2,3.0,169.0,20.0,80.0,10.0
D2,3.0,169.2,20.0,80.0,10.0
D2,3.0,169.4,20.0,80.0,10.0
D2,3.0,169.6,20.0,80.0,10.0
D2,3.0,169.8,20.0,80.0,10.0
D2,3.0,170.0,20.0,80.0,10.0
D2,3.0,170.2,20.0,80.0,10.0
D2,3.0,170.4,20.0,80.0,10.0
D2,3.0,170.6,20.0,80.0,10.0
D2,3.0,170.8,20.0,80.0,10.0
D2,3.0,171.0,20.0,80.0,10.0
D2,3.0,171.2,20.0,80.0,10.0
D2,3.0,171.4,20.0,80.0,10.0
D2,3.0,171.6,20.0,80.0,10.0
D2,3.0,171.8,20.0,80.0,10.0
D2,3.0,172.0,20.0,80.0,10.0
D2,3.0,172.2,20.0,80.0,10.0
D2,3.0,172.4,20.0,80.0,10.0
D2,3.0,172.6,20.0,80.0,10.0
D2,3.0,172.8,20.0,80.0,10.0
D2,3.0,173.0,20.0,80.0,10.0
D2,3.0,173.2,20.0,80.0,10.0
D2,3.0,173.4,20.0,80.0,10.0
D2,3.0,173.6,20.0,80.0,10.0
D2,3.0,173.8,20.0,80.0,10.0
D2,3.0,174.0,20.0,80.0,10.0
D2,3.0,174.2,20.0,80.0,10.0
D2,3.0,174.4,20.0,80.0,10.0
D2,3.0,174.6,20.0,80.0,10.0
D2,3.0,174.8,20.0,80.0,10.0
D2,3.0,175.0,20.0,80.0,10.0
D2,3.0,175.2,20.0,80.0,10.0
D2,3.0,175.4,20.0,80.0,10.0
D2,3.0,175.6,20.0,80.0,10.0
D2,3.0,175.8,20.0,80.0,10.0
D2,3.0,176.0,20.0,80.0,10.0
D2,3.0,176.2,20.0,80.0,10.0
D2,3.0,176.4,20.0,80.0,10.0
D2,3.0,176.6,20.0,80.0,10.0
D2,3.0,176.8,20.0,80.0,10.0
D2,3.0,177.0,20.0,80.0,10.0
D2,3.0,177.2,20.0,80.0,10.0
D2,3.0,177.4,20.0,80.0,10.0
D2,3.0,177.6,20.0,80.0,10.0
D2,3.0,177.8,20.0,80.0,10.0
D2,3.0,178.0,20.0,80.0,10.0
D2,3.0,178.2,20.0,80.0,10.0
D2,3.0,178.4,20.0,80.0,10.0
D2,3.0,178.6,20.0,80.0,10.0
D2,3.0,178.8,20.0,80.0,10.0
D2,3.0,179.0,20.0,80.0,10.0
D2,3.0,179.2,20.0,80.0,10.0
D2,3.0,179.4,20.0,80.0,10.0
D2,3.0,179.6,20.0,80.0,10.0
D2,3.0,179.8,20.0,80.0,10.0
D2,3.0,180.0,20.0,80.0,10.0
D2,3.0,180.2,20.0,80.0,10.0
D2,3.0,180.4,20.0,80.0,10.0
D2,3.0,180.6,20.0,80.0,10.0
D2,3.0,180.8,20.0,80.0,10.0
D2,3.0,181.0,20.0,80.0,10.0
D2,3.0,181.2,20.0,80.0,10.0
D2,3.0,181.4,20.0,80.0,10.0
D2,3.0,181.6,20.0,80.0,10.0
